czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-02 03:00:00+01:00,1953.7333481852213,1982.1643579779732,0.5306427073478699,0.5311359763145447,0.014339967026478714,35.661813719007704,29.837156332863703,29.68372729672326,292.3331413692898,94.60134973314074,93.83241170247396,0.0,0.10089530253161987,93.83241170247396
2022-02-02 04:00:00+01:00,1953.824922926161,1982.2718058268229,0.530703440407912,0.5311359763145447,0.014143250354876121,35.536128512488474,29.704172331492106,29.60549511750539,292.44176967196995,94.643441051907,93.86763410780165,0.0,0.1017635692200727,93.86763410780165
2022-02-02 05:00:00+01:00,1954.289390903049,1982.9995223320855,0.5303678497340945,0.5311359763145447,0.014964033708804184,35.49007298575507,29.657160346243117,29.64543540371789,291.71470326741536,94.5223508199056,93.74951800876194,0.0,0.10195350255817175,93.74951800876194
2022-02-02 06:00:00+01:00,1948.049586385091,1983.8012312147353,0.5299714726871915,0.5311359763145447,0.015934050399810076,35.779362223943075,29.875410931375292,29.80410452418857,291.8471822950575,94.53929640452067,93.76402809566922,0.0,0.10166860255102317,93.76402809566922
2022-02-02 07:00:00+01:00,1918.3431207614474,1993.9711923217774,0.5296733498573303,0.5311359763145447,0.014994558709570104,35.69272541681926,29.775916308826872,29.73614565531413,291.3598804134793,94.41269964430067,93.63503651089138,0.0,0.10183818588861161,93.63503651089138
2022-02-02 08:00:00+01:00,1918.3304228040906,1992.9728999498154,0.5299897033969562,0.5311364510489834,0.01494368370829357,35.72358617888557,29.77255179776086,29.997039626969233,290.8207670084635,94.33099472257825,93.55392149183486,0.0,0.101729652552555,93.55392149183486
2022-02-02 09:00:00+01:00,1918.2654645114476,1993.8766858249242,0.5306336877081129,0.5311359763145447,0.015143792046647933,35.84381410068936,29.86449320051405,29.80509142504798,290.2768126000298,94.21325724495782,93.44137830522325,0.0,0.1014583192124135,93.44137830522325
2022-02-02 10:00:00+01:00,1949.4488548787435,1982.927483859592,0.5295394707388348,0.5313671905464596,0.014275525358195106,35.88605055173238,29.939886587990657,29.68856725109948,290.9056673516167,94.35332533518473,93.5777720981174,0.0,0.10189923589014345,93.5777720981174
2022-02-02 11:00:00+01:00,1952.4114912584093,1981.1352990383573,0.5294259786605835,0.5313799977302551,0.014933508708038263,35.969797700246176,30.024454483456083,29.693369919459027,291.35776313781736,94.44113448884752,93.6569799041748,0.0,0.10172286921905146,93.6569799041748
2022-02-02 12:00:00+01:00,1953.5702206759984,1982.1528807237414,0.5294364286462466,0.5313799977302551,0.015306592050732837,35.9797252591451,30.074162758721247,29.546069605615404,291.80599328782824,94.5198477935791,93.74551554785835,0.0,0.1022858858998451,93.74551554785835
2022-02-02 13:00:00+01:00,1953.087926296658,1982.5838933648004,0.5294259786605835,0.5313799977302551,0.01497760037581126,35.657265476650664,29.808805403179594,29.48350338353051,291.4022488827176,94.48530736923217,93.71044596354167,0.0,0.10247581923794415,93.71044596354167
2022-02-02 14:00:00+01:00,1952.6083163791232,1981.5182047865126,0.5294259786605835,0.5313799977302551,0.014339967026478714,35.901584483252634,29.998050391409134,29.415849775738188,291.1250399865045,94.42538371827867,93.64354794396294,0.0,0.10246225257093708,93.64354794396294
2022-02-02 15:00:00+01:00,1952.5304171413845,1980.4398180474175,0.5294259786605835,0.5313799977302551,0.014665567034648525,35.70736041492886,29.77680841498905,29.467667687733968,291.0554430898031,94.39106726752387,93.6138855404324,0.0,0.10329660259187222,93.6138855404324
2022-02-02 16:00:00+01:00,1951.3628954399956,1980.7287053765192,0.5294259786605835,0.5313799977302551,0.01544904205430713,35.65146235254076,29.723684617678323,29.488621362580194,290.8431522708469,94.35664220809936,93.57907668219673,0.0,0.10297778591720594,93.57907668219673
2022-02-02 17:00:00+01:00,1951.0136897447373,1979.8034317355687,0.529431203653415,0.5313799977302551,0.01518449204766916,35.78262837515937,29.81502226087782,29.552001656956143,290.49752820332844,94.28317206700643,93.5068798743354,0.0,0.1022316192318168,93.5068798743354
2022-02-02 18:00:00+01:00,1950.5042872450088,1979.4339580281576,0.5294259786605835,0.5313799977302551,0.015333725384746989,35.78934387207031,29.845194562276205,29.64572027630276,290.21511154174806,94.1946506966485,93.42527255588108,0.0,0.1022858858998451,93.42527255588108
2022-02-02 19:00:00+01:00,1951.0112463039823,1979.8298058403864,0.5294259786605835,0.5313799977302551,0.01535746705200937,35.74707690874735,29.78956104543474,29.40388061152564,290.31588487413194,94.21285035451253,93.4417521879408,0.0,0.1020891692282425,93.4417521879408
